"","pathway","pval","padj","ES","NES","nMoreExtreme","size","col","method"
"9645","positive regulation of developmental process (GO:0051094)",0.286713286713287,0.645535315748082,0.921479721254096,1.0492392381665,286,26,"X16","mowgli"
"9646","positive regulation of DNA-binding transcription factor activity (GO:0051091)",0.0529470529470529,0.645535315748082,0.944932713487273,1.06536759712035,52,41,"X16","mowgli"
"9647","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.663336663336663,0.718327608786973,0.880109520288448,0.998143463106264,663,30,"X16","mowgli"
"9648","positive regulation of gene expression (GO:0010628)",0.242757242757243,0.645535315748082,0.908068453602773,1.02348829861746,242,67,"X16","mowgli"
"9649","positive regulation of GTPase activity (GO:0043547)",0.676323676323676,0.726158052473842,0.878136114373665,0.991983211978621,676,36,"X16","mowgli"
"9650","positive regulation of hydrolase activity (GO:0051345)",0.455544455544456,0.650748393237664,0.905969624930282,1.03361523648394,455,24,"X16","mowgli"
"9651","positive regulation of interferon-gamma production (GO:0032729)",0.271728271728272,0.645535315748082,0.923938590752532,1.07333143811585,271,18,"X16","mowgli"
"9652","positive regulation of intracellular protein transport (GO:0090316)",0.473526473526474,0.650748393237664,0.90042506933624,1.05481083410868,473,16,"X16","mowgli"
"9653","positive regulation of intracellular signal transduction (GO:1902533)",0.278721278721279,0.645535315748082,0.90441621923858,1.01872413025982,278,70,"X16","mowgli"
"9654","positive regulation of kinase activity (GO:0033674)",0.655344655344655,0.717289853004139,0.879726466274417,1.0002404276,655,28,"X16","mowgli"
"9655","positive regulation of macromolecule biosynthetic process (GO:0010557)",0.164835164835165,0.645535315748082,0.939343742314279,1.0789522401777,164,21,"X16","mowgli"
"9656","positive regulation of macromolecule metabolic process (GO:0010604)",0.316683316683317,0.645535315748082,0.905246781152131,1.01991826795832,316,56,"X16","mowgli"
"9657","positive regulation of MAPK cascade (GO:0043410)",0.815184815184815,0.825981965054813,0.862233551333374,0.971012114651436,815,48,"X16","mowgli"
"9658","positive regulation of metabolic process (GO:0009893)",0.425574425574426,0.650748393237664,0.907554818269469,1.05429855188616,425,18,"X16","mowgli"
"9659","positive regulation of multicellular organismal process (GO:0051240)",0.240759240759241,0.645535315748082,0.914498474708125,1.03010628430222,240,51,"X16","mowgli"
"9660","positive regulation of NF-kappaB transcription factor activity (GO:0051092)",0.0989010989010989,0.645535315748082,0.9442129553359,1.07379476550626,98,27,"X16","mowgli"
"9661","positive regulation of nucleic acid-templated transcription (GO:1903508)",0.11988011988012,0.645535315748082,0.918308282535364,1.03458826084163,119,68,"X16","mowgli"
"9662","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.655344655344655,0.717289853004139,0.879958630162335,1.00050439568034,655,28,"X16","mowgli"
"9663","positive regulation of phosphorylation (GO:0042327)",0.551448551448551,0.666750572262383,0.891629030623453,1.00384132076422,551,45,"X16","mowgli"
"9664","positive regulation of programmed cell death (GO:0043068)",0.447552447552448,0.650748393237664,0.902119858306688,1.0169013357743,447,43,"X16","mowgli"
"9665","positive regulation of protein catabolic process (GO:0045732)",0.268731268731269,0.645535315748082,0.929715099489201,1.09197864271168,268,15,"X16","mowgli"
"9666","positive regulation of protein kinase activity (GO:0045860)",0.42957042957043,0.650748393237664,0.906124056327659,1.02635546364446,429,32,"X16","mowgli"
"9667","positive regulation of protein kinase B signaling (GO:0051897)",0.280719280719281,0.645535315748082,0.918802901114053,1.04071663365021,280,32,"X16","mowgli"
"9668","positive regulation of protein localization to membrane (GO:1905477)",0.315684315684316,0.645535315748082,0.92029922551548,1.06568671254611,315,19,"X16","mowgli"
"9669","positive regulation of protein metabolic process (GO:0051247)",0.440559440559441,0.650748393237664,0.906137823249343,1.0492881132562,440,19,"X16","mowgli"
"9670","positive regulation of protein modification process (GO:0031401)",0.340659340659341,0.645535315748082,0.913134583023532,1.0342962001552,340,32,"X16","mowgli"
"9671","positive regulation of protein phosphorylation (GO:0001934)",0.495504495504495,0.650748393237664,0.894081775224235,1.00691509507933,495,53,"X16","mowgli"
"9672","positive regulation of protein secretion (GO:0050714)",0.337662337662338,0.645535315748082,0.918642183029036,1.07615143150399,337,16,"X16","mowgli"
"9673","positive regulation of protein serine/threonine kinase activity (GO:0071902)",0.569430569430569,0.670175977868286,0.886121189059218,1.02610928131231,569,19,"X16","mowgli"
"9674","positive regulation of protein-containing complex assembly (GO:0031334)",0.262737262737263,0.645535315748082,0.925680028537225,1.07535445126904,262,18,"X16","mowgli"
"9675","positive regulation of response to external stimulus (GO:0032103)",0.506493506493506,0.653074198528744,0.899496198009966,1.03108641427035,506,22,"X16","mowgli"
"9676","positive regulation of signal transduction (GO:0009967)",0.183816183816184,0.645535315748082,0.925064289332955,1.04296687482793,183,41,"X16","mowgli"
"9677","positive regulation of transcription by RNA polymerase II (GO:0045944)",0.0599400599400599,0.645535315748082,0.915590561379547,1.03305572956389,59,111,"X16","mowgli"
"9678","positive regulation of transcription, DNA-templated (GO:0045893)",0.018981018981019,0.645535315748082,0.918269868145025,1.03713587876579,18,145,"X16","mowgli"
"9679","positive regulation of transferase activity (GO:0051347)",0.235764235764236,0.645535315748082,0.92510966013365,1.05023319868916,235,29,"X16","mowgli"
"9680","positive regulation of transport (GO:0051050)",0.544455544455544,0.664976457805143,0.882474431048709,1.03649304176491,544,15,"X16","mowgli"
"9681","positive regulation of Wnt signaling pathway (GO:0030177)",0.344655344655345,0.645535315748082,0.91699708445012,1.05829019343911,344,20,"X16","mowgli"
"9682","post-translational protein modification (GO:0043687)",0.691308691308691,0.735576923076923,0.874709573768501,0.993016366784241,691,29,"X16","mowgli"
"9683","potassium ion transmembrane transport (GO:0071805)",0.033966033966034,0.645535315748082,0.97835538171674,1.1491081325921,33,15,"X16","mowgli"
"9684","proteasomal protein catabolic process (GO:0010498)",0.277722277722278,0.645535315748082,0.924087655807477,1.07719739124254,277,17,"X16","mowgli"
"9685","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)",0.582417582417582,0.682834406972338,0.88878223283015,1.01880506837438,582,22,"X16","mowgli"
"9686","protein autophosphorylation (GO:0046777)",0.241758241758242,0.645535315748082,0.922835882854133,1.04347671607629,241,33,"X16","mowgli"
"9687","protein dephosphorylation (GO:0006470)",0.612387612387612,0.698568098568099,0.884312324208202,1.0077616152931,612,25,"X16","mowgli"
"9688","protein deubiquitination (GO:0016579)",0.196803196803197,0.645535315748082,0.938391082106814,1.0938707158981,196,17,"X16","mowgli"
"9689","protein localization to cell periphery (GO:1990778)",0.023976023976024,0.645535315748082,0.972840699159275,1.10864848037196,23,25,"X16","mowgli"
"9690","protein localization to membrane (GO:0072657)",0.0559440559440559,0.645535315748082,0.953402657807657,1.08126614774825,55,30,"X16","mowgli"
"9691","protein localization to plasma membrane (GO:0072659)",0.0549450549450549,0.645535315748082,0.96009452179215,1.09536600221613,54,24,"X16","mowgli"
"9692","protein modification by small protein conjugation (GO:0032446)",0.708291708291708,0.744801590162415,0.870700122246419,0.988464626294992,708,29,"X16","mowgli"
"9693","protein modification by small protein removal (GO:0070646)",0.213786213786214,0.645535315748082,0.936139992579393,1.09664939376141,213,16,"X16","mowgli"
"9694","protein O-linked glycosylation (GO:0006493)",0.26973026973027,0.645535315748082,0.92514422400678,1.07842901954187,269,17,"X16","mowgli"
"9695","protein phosphorylation (GO:0006468)",0.234765234765235,0.645535315748082,0.905528118006651,1.02020195637621,234,83,"X16","mowgli"
"9696","protein polyubiquitination (GO:0000209)",0.272727272727273,0.645535315748082,0.922390009678136,1.04897688445219,272,27,"X16","mowgli"
"9697","protein stabilization (GO:0050821)",0.193806193806194,0.645535315748082,0.936455003765138,1.08439475633682,193,19,"X16","mowgli"
"9698","protein transport (GO:0015031)",0.756243756243756,0.777571421866724,0.861059732899515,0.976019090716965,756,31,"X16","mowgli"
"9699","protein ubiquitination (GO:0016567)",0.569430569430569,0.670175977868286,0.891214103127688,1.00533238552695,569,39,"X16","mowgli"
"9700","protein-containing complex assembly (GO:0065003)",0.314685314685315,0.645535315748082,0.917205028471791,1.04285318794685,314,28,"X16","mowgli"
"9701","protein-containing complex subunit organization (GO:0043933)",0.368631368631369,0.645535315748082,0.914520440424549,1.07132298002848,368,16,"X16","mowgli"
"9702","proteolysis (GO:0006508)",0.382617382617383,0.645535315748082,0.913230636763411,1.04354847944213,382,23,"X16","mowgli"
"9703","receptor-mediated endocytosis (GO:0006898)",0.180819180819181,0.645535315748082,0.936119245074202,1.07306716567393,180,22,"X16","mowgli"
"9704","regulated exocytosis (GO:0045055)",0.629370629370629,0.70544839775609,0.88448868481083,1.00310992959835,629,30,"X16","mowgli"
"9705","regulation of anatomical structure morphogenesis (GO:0022603)",0.335664335664336,0.645535315748082,0.916171270466945,1.04319479168408,335,26,"X16","mowgli"
"9706","regulation of angiogenesis (GO:0045765)",0.23976023976024,0.645535315748082,0.924006330561797,1.04736963547788,239,31,"X16","mowgli"
"9707","regulation of apoptotic process (GO:0042981)",0.327672327672328,0.645535315748082,0.898149435391434,1.0125379342364,327,92,"X16","mowgli"
"9708","regulation of autophagy (GO:0010506)",0.328671328671329,0.645535315748082,0.918178860100787,1.05464176037285,328,21,"X16","mowgli"
"9709","regulation of canonical Wnt signaling pathway (GO:0060828)",0.616383616383616,0.698568098568099,0.885985128789165,1.00124713048316,616,35,"X16","mowgli"
"9710","regulation of cation channel activity (GO:2001257)",0.372627372627373,0.645535315748082,0.913455932801976,1.04708836394252,372,22,"X16","mowgli"
"9711","regulation of cell adhesion (GO:0030155)",0.356643356643357,0.645535315748082,0.915633996304912,1.04464125902264,356,24,"X16","mowgli"
"9712","regulation of cell cycle (GO:0051726)",0.243756243756244,0.645535315748082,0.922612310755481,1.04322391676101,243,33,"X16","mowgli"
"9713","regulation of cell differentiation (GO:0045595)",0.138861138861139,0.645535315748082,0.939990021634916,1.07242890022884,138,24,"X16","mowgli"
"9714","regulation of cell growth (GO:0001558)",0.188811188811189,0.645535315748082,0.93288206713951,1.06222247418806,188,26,"X16","mowgli"
"9715","regulation of cell migration (GO:0030334)",0.333666333666334,0.645535315748082,0.89917431142755,1.01306478419917,333,77,"X16","mowgli"
"9716","regulation of cell motility (GO:2000145)",0.543456543456543,0.664976457805143,0.894343305500015,1.02517968840207,543,22,"X16","mowgli"
"9717","regulation of cell population proliferation (GO:0042127)",0.226773226773227,0.645535315748082,0.901762891656613,1.01757970100012,226,114,"X16","mowgli"
"9718","regulation of cellular component organization (GO:0051128)",0.157842157842158,0.645535315748082,0.941628885191589,1.08671732108595,157,20,"X16","mowgli"
"9719","regulation of cellular macromolecule biosynthetic process (GO:2000112)",0.415584415584416,0.650748393237664,0.904130300146077,1.01854870651937,415,44,"X16","mowgli"
"9720","regulation of cellular response to stress (GO:0080135)",0.143856143856144,0.645535315748082,0.946358024918933,1.10315768121948,143,17,"X16","mowgli"
"9721","regulation of cytokine production (GO:0001817)",0.383616383616384,0.645535315748082,0.910231702428697,1.03334295768986,383,29,"X16","mowgli"
"9722","regulation of cytoskeleton organization (GO:0051493)",0.0999000999000999,0.645535315748082,0.957866246667942,1.12210080440915,99,16,"X16","mowgli"
"9723","regulation of cytosolic calcium ion concentration (GO:0051480)",0.353646353646354,0.645535315748082,0.916184485617902,1.06092193223025,353,19,"X16","mowgli"
"9724","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)",0.691308691308691,0.735576923076923,0.839544204909403,0.986070186315257,691,15,"X16","mowgli"
"9725","regulation of epithelial cell proliferation (GO:0050678)",0.515484515484515,0.653074198528744,0.894565113193777,1.03588716387752,515,19,"X16","mowgli"
"9726","regulation of epithelial to mesenchymal transition (GO:0010717)",0.180819180819181,0.645535315748082,0.940810317425614,1.09669078816921,180,17,"X16","mowgli"
"9727","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.458541458541459,0.650748393237664,0.899406963377582,1.01307389018661,458,46,"X16","mowgli"
"9728","regulation of G protein-coupled receptor signaling pathway (GO:0008277)",0.56043956043956,0.669900412087912,0.882104487343728,1.0333490278674,560,16,"X16","mowgli"
"9729","regulation of gene expression (GO:0010468)",0.0599400599400599,0.645535315748082,0.913939306384739,1.03183615680419,59,119,"X16","mowgli"
"9730","regulation of GTPase activity (GO:0043087)",0.343656343656344,0.645535315748082,0.913097326056593,1.03188648190455,343,35,"X16","mowgli"
"9731","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)",0.143856143856144,0.645535315748082,0.938282856419923,1.06926639050768,143,25,"X16","mowgli"
"9732","regulation of immune response (GO:0050776)",0.175824175824176,0.645535315748082,0.929266595807306,1.05074810566905,175,33,"X16","mowgli"
"9733","regulation of inflammatory response (GO:0050727)",0.296703296703297,0.645535315748082,0.918498325587194,1.0416806981686,296,30,"X16","mowgli"
"9734","regulation of inflammatory response to antigenic stimulus (GO:0002861)",0.381618381618382,0.645535315748082,0.912705765099032,1.05689364867764,381,19,"X16","mowgli"
"9735","regulation of insulin secretion (GO:0050796)",0.525474525474525,0.657554690207752,0.88856542050259,1.04364709401197,525,15,"X16","mowgli"
"9736","regulation of interferon-gamma production (GO:0032649)",0.284715284715285,0.645535315748082,0.922409792492654,1.05237172369412,284,24,"X16","mowgli"
"9737","regulation of interleukin-2 production (GO:0032663)",0.236763236763237,0.645535315748082,0.935431432278795,1.09869264931897,236,15,"X16","mowgli"
"9738","regulation of interleukin-6 production (GO:0032675)",0.420579420579421,0.650748393237664,0.90846661417062,1.05198480306349,420,19,"X16","mowgli"
"9739","regulation of interleukin-8 production (GO:0032677)",0.488511488511489,0.650748393237664,0.899457961383157,1.04155297686243,488,19,"X16","mowgli"
